Document Number	DocID Intern	Class	Project/H-Type	Sheet	Ver.	Issue	Lang.	Product version	Name	Source Allocation	Author	OEM / Private Label	PI	State	Lifecycle	Valid From	Valid Until	Current	Project Name	Cre.-Department	Date	Creator	Approved	Appr. Date	Released by	Rel. date	MTO	Note	DocKey II	ECO-ID	External Key	Doc type	Structure	Where used	Direct link	Direct Version link	Configuration Item	Icon Name	EDB_ID	EDB_ITM_REF	PLM Phase	CAX-Type	Variant name	Frame id.	Cre.sys.	File name	Structure ok?	File from local disc?	URL/Alternative ID	DocKeyII	DATEs	Service
T_DOC_DAT.SHS_DOC_ID2	T_DOC_DAT.DOCUMENT_ID	T_DOC_DAT.SHS_DOC_TYPE	T_DOC_DAT.SHS_PROJ_TYPE	T_DOC_DAT.SHEET_NO	T_DOC_DAT.DOC_VERSION	T_DOC_DAT.DOC_REVISION	T_DOC_DAT.SHS_DOC_LANG	T_DOC_DAT.SHS_REV_TXT1	T_DOC_DAT.DOC_NAME_ENG	T_DOC_DAT.SHS_SOURCE_DESCR	T_DOC_DAT.CRE_USER	T_DOC_DAT.SHS_OEM	T_DOC_DAT.LEV_IND	V_CHK_STA.REL_STA_ENG	T_DOC_DAT.CHK_NAME	T_DOC_DAT.VAL_FROM	T_DOC_DAT.VAL_UNTIL	T_DOC_DAT.CUR_FLAG	T_DOC_DAT.SHS_PROJ_NAM	T_DOC_DAT.CRE_DEPART	T_DOC_DAT.CRE_DATE	T_DOC_DAT.CRE_C_USER	T_DOC_DAT.APR_USER	T_DOC_DAT.APR_DATE	T_DOC_DAT.REL_USER	T_DOC_DAT.REL_DATE	T_DOC_DAT.SHS_MTO	T_DOC_DAT.STEP_DESCR	T_DOC_DAT.SHS_DOC_TYPEII	T_DOC_DAT.SHS_EO_ID	T_DOC_DAT.SHS_EXT_KEY	T_DOC_DAT.DOC_TYPE	T_DOC_DAT.BOM_FLAG	T_DOC_DAT.AGG_FLAG	T_DOC_DAT.DDL_HYPERLINK	T_DOC_DAT.HYPERLINK_VER	T_DOC_DAT.CMG_CTRL	T_DOC_DAT.EDB_ICON	T_DOC_DAT.EDB_ID	T_DOC_DAT.EDB_ITM_REF	T_DOC_DAT.SHS_PLM_TYP	T_DOC_DAT.CAX_TYPE	T_DOC_DAT.CAX_VAR	T_DOC_DAT.CAX_FRAME_ID	T_DOC_DAT.CAX_CRE_SYSTEM	T_DOC_DAT.CAX_FIL_NAME	T_DOC_DAT.CAX_STROK	T_DOC_DAT.CAX_LOCAL	T_DOC_DAT.EDB_URL	T_DOC_DAT.SHS_DTYPE2_KEY	T_DOC_DAT.SHS_DATES	T_DOC_DAT.SHS_SERVICE
DoC_Widex_ZEN Tinnitus_app	D00296982	34	QMDOC	0	2	0	EN		DOC_WIDEX_ZEN TINNITUS_APP	WIDEX-DK-QM	Jakobsen, MG		230	Released	SHS-QMDOC	27/02/2025 15.29.14	01/01/3000 00.00.00	y		GRP QLT RA	2025-02-21	AU000G4B	Jakobsen, MG	2025-02-21	Khoo, C	2025-02-24	n	Updated EMDN code see ECO	#DoC	ECO095729		QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00296982&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1072408672&DOC_TYPE=QM_DOCUMENTATION			17747934											QCE		
DoC_Widex_Tonelink_app	D00295213	34	QMDOC	0	2	0	EN		DOC_WIDEX_TONELINK_APP	WIDEX-DK-QM	Jakobsen, MG		230	Released	SHS-QMDOC	27/02/2025 15.29.14	01/01/3000 00.00.00	y		GRP QLT RA	2025-02-21	AU000G4B	Jakobsen, MG	2025-02-21	Khoo, C	2025-02-24	n	Updated EMDN code see ECO	#DoC	ECO095729		QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00295213&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1000292950&DOC_TYPE=QM_DOCUMENTATION			17747920											QCE		
DoC_ADB_APP_WSA	D00219017	34	QMDOC	0	3	0	EN		DECLARATION OF CONFORMITY FOR AUDIBENE APP	WIDEX-DK-QM	Jakobsen, MG		230	Released	SHS-QMDOC	27/02/2025 15.29.14	01/01/3000 00.00.00	y		GRP QLT RA	2025-02-19	AU000G4B	Jakobsen, MG	2025-02-21	Khoo, C	2025-02-24	n	DoC for audibene APP (MDR. Ver 2 renaming of app	#DoC	ECO095729		QM_DOCUMENTATION	0	18	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00219017&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1342289900&DOC_TYPE=QM_DOCUMENTATION			17742955		GEN									QCE		
DoC_Connexx_TVSound	D00343556	34	QMDOC	0	1	0	EN		DOC_CONNEXX_TVSOUND	WIDEX-DK-QM	Jakobsen, MG		230	Released	SHS-QMDOC	21/02/2025 03.08.29	01/01/3000 00.00.00	y		GRP QLT RA	2025-02-20	AU000G4B	Jakobsen, MG	2025-02-20	Khoo, C	2025-02-21	n		#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00343556&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1042518174&DOC_TYPE=QM_DOCUMENTATION			17744254											QCE		
DoC_Signia_ Insio IX _ ITC ITE	D00343128	34	QMDOC	0	1	0	EN		DOC_SIGNIA_ INSIO IX _ ITC ITE	WSA-SG-QA/QMS	Khoo, C		230	Released	SHS-QMDOC	13/02/2025 07.42.50	01/01/3000 00.00.00	y		QM APAC SG QS	2025-02-13	AU000N1Z	Khoo, C	2025-02-13	Jakobsen, MG	2025-02-13	n		#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00343128&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1321277286&DOC_TYPE=QM_DOCUMENTATION			17736258											QCE		
DoC_NoBrand_WPT202	D00273412	34	QMDOC	0	2	0	EN		DOC_NOBRAND_WPT202	WIDEX-DK-QM	Jakobsen, MG		230	Released	SHS-QMDOC	20/12/2024 11.27.42	01/01/3000 00.00.00	y		GRP QLT RA	2024-12-13	AU000G4B	Jakobsen, MG	2024-12-20	Khoo, C	2024-12-20	n	version 2 part of P005572	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00273412&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1110077724&DOC_TYPE=QM_DOCUMENTATION			17627534		GEN									QCE		
DoC_Widex_WPT202	D00242156	34	QMDOC	0	2	0	EN		DOC_WIDEX_WPT202	WIDEX-DK-QM	Jakobsen, MG		230	Released	SHS-QMDOC	20/12/2024 11.23.21	01/01/3000 00.00.00	y		GRP QLT RA	2024-12-13	AU000G4B	Khoo, C	2024-12-20	Jakobsen, MG	2024-12-20	n	version 2 part of chaerger re-fresh project P005572	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00242156&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1747639577&DOC_TYPE=QM_DOCUMENTATION			17627421		GEN									QCE		
DoC_nitro_R Li 8_RIC	D00338410	34	QMDOC	0	1	0	EN		DOC_NITRO_R LI 8_RIC	WSA-SG-QA/QMS	Khoo, C		230	Released	SHS-QMDOC	06/12/2024 08.11.17	01/01/3000 00.00.00	y		QM APAC SG QS	2024-12-06	AU000N1Z	Khoo, C	2024-12-06	Jakobsen, MG	2024-12-06	n		#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00338410&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1044951200&DOC_TYPE=QM_DOCUMENTATION			17605768											QCE		
DoC_Rexton_Reach R-Li	D00315868	34	QMDOC	0	3	0	EN		DOC_REXTON_REACH R-LI	WSA-PL-EMC	Karwowski		230	Released	SHS-QMDOC	19/11/2024 16.18.24	01/01/3000 00.00.00	y		GRP QLT RA	2024-10-30	AU00115B	Karwowski	2024-10-30	Jakobsen, MG	2024-10-30	n	V3 - ATEX information added	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00315868&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1019130293&DOC_TYPE=QM_DOCUMENTATION			17536051											QCE		
DoC_Rexton_Reach R-Li T	D00315808	34	QMDOC	0	3	0	EN		DOC_REXTON_REACH R-LI T	WSA-PL-EMC	Karwowski		230	Released	SHS-QMDOC	19/11/2024 16.18.24	01/01/3000 00.00.00	y		GRP QLT RA	2024-10-30	AU00115B	Karwowski	2024-10-30	Jakobsen, MG	2024-10-30	n	V3 - ATEX info added	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00315808&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1073818487&DOC_TYPE=QM_DOCUMENTATION			17536067											QCE		
DoC_SIG_CHARGER_W	D00227051	34	QMDOC	0	2	0	EN		DOC_SIG_CHARGER_W	WIDEX-DK-QM	Jakobsen, MG		230	Released	SHS-QMDOC	07/11/2024 08.09.44	01/01/3000 00.00.00	y		GRP QLT RA	2024-11-06	AU000G4B	Jakobsen, MG	2024-11-07	Karwowski	2024-11-07	n	updated to version 2 as part of unified slimRIC charger project	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00227051&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1454118525&DOC_TYPE=QM_DOCUMENTATION			17558166		GEN									QCE		
DoC_PL_AdVance_IF CIC LI	D00333467	34	QMDOC	0	2	0	EN		DOC_PL_ADVANCE_IF CIC LI	WIDEX-DK-QM	Jakobsen, MG		230	Released	SHS-QMDOC	29/10/2024 07.48.06	01/01/3000 00.00.00	y		GRP QLT RA	2024-10-09	AU000G4B	Khoo, C	2024-10-29	Jakobsen, MG	2024-10-29	n	MDR, ver 2 added pricepoints 381 and 281	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333467&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1177869640&DOC_TYPE=QM_DOCUMENTATION			17487576											QCE		
DoC_hear.com_HORIZON Style IX	D00323645	34	QMDOC	0	2	0	EN		DOC_HEAR.COM_HORIZON STYLE IX	WSA-PL-EMC	Karwowski		230	Released	SHS-QMDOC	25/10/2024 14.55.18	01/01/3000 00.00.00	y		GRP QLT RA	2024-10-25	AU00115B	Karwowski	2024-10-25	Jakobsen, MG	2024-10-25	n	V2: Addiotion of one product HORIZON Style 1 IX	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00323645&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1116357912&DOC_TYPE=QM_DOCUMENTATION			17533372											QCE		
DoC_PL_Audibel_AD8 Ellegance	D00335349	34	QMDOC	0	1	0	EN		DOC_PL_AUDIBEL_AD8 ELLEGANCE	WSA-PL-EMC	Karwowski		230	Released	SHS-QMDOC	24/10/2024 16.11.46	01/01/3000 00.00.00	y		GRP QLT RA	2024-10-24	AU00115B	Karwowski	2024-10-24	Jakobsen, MG	2024-10-24	n		#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00335349&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1055346904&DOC_TYPE=QM_DOCUMENTATION			17532623											QCE		
DoC_CXX_SlimRIC_Travel_Charger2	D00251167	34	QMDOC	0	2	0	EN		DOC_CXX_SLIMRIC_TRAVEL_CHARGER2	WSA-SG-QA/QMS	Khoo, C		230	Released	SHS-QMDOC	24/10/2024 11.35.38	01/01/3000 00.00.00	y		QM APAC SG QS	2024-10-24	AU000N1Z	Khoo, C	2024-10-24	Jakobsen, MG	2024-10-24	n	Declare conformity with EU MDR	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00251167&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1468478464&DOC_TYPE=QM_DOCUMENTATION			17532451		GEN									QCE		
DoC_AMP_ampli-charge R-D 1 Portable	D00265141	34	QMDOC	0	2	0	EN		DOC_AMP_AMPLI-CHARGE R-D 1 PORTABLE	WSA-SG-QA/QMS	Khoo, C		230	Released	SHS-QMDOC	24/10/2024 11.34.38	01/01/3000 00.00.00	y		QM APAC SG QS	2024-10-24	AU000N1Z	Khoo, C	2024-10-24	Jakobsen, MG	2024-10-24	n	Declare conformity with EU MDR	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00265141&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1660431332&DOC_TYPE=QM_DOCUMENTATION			17532462		GEN									QCE		
DoC_ViO_ViO Style	D00335260	34	QMDOC	0	1	0	EN		DOC_VIO_VIO STYLE	WSA-PL-EMC	Karwowski		230	Released	SHS-QMDOC	23/10/2024 14.39.59	01/01/3000 00.00.00	y		GRP QLT RA	2024-10-23	AU00115B	Karwowski	2024-10-23	Jakobsen, MG	2024-10-23	n		#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00335260&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1012542685&DOC_TYPE=QM_DOCUMENTATION			17531743											QCE		
DoC_PL_Optimus_inSync 3 R	D00333546	34	QMDOC	0	2	0	EN		DOC_PL_OPTIMUS_INSYNC 3 R	WSA-SG-QA/QMS	Khoo, C		230	Released	SHS-QMDOC	21/10/2024 08.09.25	01/01/3000 00.00.00	y		QM APAC SG QS	2024-10-21	AU000N1Z	Khoo, C	2024-10-21	Jakobsen, MG	2024-10-21	n	Add the following new models: inSync 3 R S2 inSync 3 R S1 	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333546&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1488753211&DOC_TYPE=QM_DOCUMENTATION			17498479											QCE		
DoC_PL_AdVance_RIC LI x81	D00333543	34	QMDOC	0	2	0	EN		DOC_PL_ADVANCE_RIC LI X81	WSA-SG-QA/QMS	Khoo, C		230	Released	SHS-QMDOC	21/10/2024 08.08.25	01/01/3000 00.00.00	y		QM APAC SG QS	2024-10-21	AU000N1Z	Khoo, C	2024-10-21	Jakobsen, MG	2024-10-21	n	Added the following new models: RIC LI 381 RIC LI 281	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333543&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1434792150&DOC_TYPE=QM_DOCUMENTATION			17498493											QCE		
DoC_PL_AdVAnce_RIC LI T 81	D00333494	34	QMDOC	0	2	0	EN		DOC_PL_ADVANCE_RIC LI T 81	WSA-SG-QA/QMS	Khoo, C		230	Released	SHS-QMDOC	08/10/2024 09.20.20	01/01/3000 00.00.00	y		QM APAC SG QS	2024-10-07	AU000N1Z	Khoo, C	2024-10-08	Karwowski	2024-10-08	n	Added the following models: RIC LI T 381 RIC LI T 281	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333494&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1052025952&DOC_TYPE=QM_DOCUMENTATION			17480071											QCE		
DoC_Widex_LinkConnector	D00303438	34	QMDOC	0	1	0	EN		DOC_WIDEX_LINKCONNECTOR	Widex A/S	Stenov-Hansen		230	Released	SHS-QMDOC	01/10/2024 08.26.10	01/01/3000 00.00.00	y		QLT RA	2023-09-14	AU000J13	Stenov-Hansen	2023-09-29	Jakobsen, MG	2024-10-01	n	Upload of Widex MDD DoC.	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00303438&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1318961038&DOC_TYPE=QM_DOCUMENTATION			16534264											QCE		
DoC_PL_SYMPATICO_R Li tu 8	D00333551	34	QMDOC	0	1	0	EN		DOC_PL_SYMPATICO_R LI TU 8	WSA-SG-QA/QMS	Khoo, C		230	Released	SHS-QMDOC	26/09/2024 12.13.51	01/01/3000 00.00.00	y		QM APAC SG QS	2024-09-26	AU000N1Z	Khoo, C	2024-09-26	Karwowski	2024-09-26	n		#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333551&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1373591680&DOC_TYPE=QM_DOCUMENTATION			17469098											QCE		
DoC_PL_SoniTon_RIC Li Spirit 8	D00333549	34	QMDOC	0	1	0	EN		DOC_PL_SONITON_RIC LI SPIRIT 8	WSA-SG-QA/QMS	Khoo, C		230	Released	SHS-QMDOC	26/09/2024 12.12.58	01/01/3000 00.00.00	y		QM APAC SG QS	2024-09-26	AU000N1Z	Khoo, C	2024-09-26	Karwowski	2024-09-26	n		#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333549&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1198659673&DOC_TYPE=QM_DOCUMENTATION			17469094											QCE		
DoC_PL_Incognito_IC RIC Li G8	D00333545	34	QMDOC	0	1	0	EN		DOC_PL_INCOGNITO_IC RIC LI G8	WSA-SG-QA/QMS	Khoo, C		230	Released	SHS-QMDOC	26/09/2024 12.11.12	01/01/3000 00.00.00	y		QM APAC SG QS	2024-09-26	AU000N1Z	Khoo, C	2024-09-26	Karwowski	2024-09-26	n		#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333545&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1233750044&DOC_TYPE=QM_DOCUMENTATION			17469068											QCE		
DoC_PL_Audio 2000_Excellence RIC A8	D00333544	34	QMDOC	0	1	0	EN		DOC_PL_AUDIO 2000_EXCELLENCE RIC A8	WSA-SG-QA/QMS	Khoo, C		230	Released	SHS-QMDOC	26/09/2024 12.10.14	01/01/3000 00.00.00	y		QM APAC SG QS	2024-09-26	AU000N1Z	Khoo, C	2024-09-26	Karwowski	2024-09-26	n		#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333544&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1134504223&DOC_TYPE=QM_DOCUMENTATION			17469061											QCE		
DoC_PL_SoniTon_IF Li quick 8	D00333469	34	QMDOC	0	2	0	EN		DOC_PL_SONITON_IF LI QUICK 8	WSA-PL-EMC	Karwowski		230	Released	SHS-QMDOC	26/09/2024 11.27.21	01/01/3000 00.00.00	y		GRP QLT RA	2024-09-26	AU00115B	Karwowski	2024-09-26	Jakobsen, MG	2024-09-26	n	V2: 5 PP added (IF Li quick 8.16, IF Li quick 8.12, IF Li quick 8.8, IF Li quick 8.6, IF Li quick 8.4)	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333469&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1160737227&DOC_TYPE=QM_DOCUMENTATION			17468929											QCE		
DoC_PL_SYMPATICO_IF CIC Li	D00333470	34	QMDOC	0	2	0	EN		DOC_PL_SYMPATICO_IF CIC LI	WSA-PL-EMC	Karwowski		230	Released	SHS-QMDOC	26/09/2024 11.26.25	01/01/3000 00.00.00	y		GRP QLT RA	2024-09-26	AU00115B	Karwowski	2024-09-26	Jakobsen, MG	2024-09-26	n	V2: 5 PP added (ID CIC Li 8.16, ID CIC Li 8.12, ID CIC Li 8.8, ID CIC Li 8.6, ID CIC Li 8.4)	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333470&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1126136304&DOC_TYPE=QM_DOCUMENTATION			17468920											QCE		
DoC_PL_Incognito_IC IF G8	D00333468	34	QMDOC	0	1	0	EN		DOC_PL_INCOGNITO_IC IF G8	WSA-PL-EMC	Karwowski		230	Released	SHS-QMDOC	26/09/2024 08.06.06	01/01/3000 00.00.00	y		GRP QLT RA	2024-09-25	AU00115B	Karwowski	2024-09-25	Jakobsen, MG	2024-09-26	n	MDR	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333468&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1409699670&DOC_TYPE=QM_DOCUMENTATION			17467715											QCE		
DoC_PL_Audibel_AD8 IF LI	D00323292	34	QMDOC	0	2	0	EN		DOC_PL_AUDIBEL_AD8 IF LI	WSA-PL-EMC	Karwowski		230	Released	SHS-QMDOC	26/09/2024 08.04.38	01/01/3000 00.00.00	y		GRP QLT RA	2024-09-25	AU00115B	Karwowski	2024-09-25	Jakobsen, MG	2024-09-26	n	V2: 2 new products added: AD8 IF LI DEMO and AD8 IF LI CROS	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00323292&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1527929050&DOC_TYPE=QM_DOCUMENTATION			17467707											QCE		
DoC_Rexton_Reach iX-CIC Li	D00317293	34	QMDOC	0	4	0	EN		DOC_REXTON_REACH IX-CIC LI	WSA-PL-EMC	Karwowski		230	Released	SHS-QMDOC	25/09/2024 13.11.55	01/01/3000 00.00.00	y		GRP QLT RA	2024-09-25	AU00115B	Karwowski	2024-09-25	Jakobsen, MG	2024-09-25	n	V4 2 new products added: Reach iX-CIC Li 30 and Reach iX CIC Li 20	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00317293&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1162669216&DOC_TYPE=QM_DOCUMENTATION			17467247											QCE		
DoC_AudioService_R Li 8	D00315865	34	QMDOC	0	2	0	EN		DOC_AUDIOSERVICE_R LI 8	WSA-PL-EMC	Karwowski		230	Released	SHS-QMDOC	25/09/2024 12.24.12	01/01/3000 00.00.00	y		GRP QLT RA	2024-09-25	AU00115B	Karwowski	2024-09-25	Jakobsen, MG	2024-09-25	n	2 new products added: R Li 8.6 and R Li 8.4	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00315865&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1791076660&DOC_TYPE=QM_DOCUMENTATION			17467032											QCE		
DoC_PL_AdVAnce_Custom 8	D00333395	34	QMDOC	0	1	0	EN		DOC_PL_ADVANCE_CUSTOM 8	WIDEX-DK-QM	Jakobsen, MG		230	Released	SHS-QMDOC	25/09/2024 11.45.14	01/01/3000 00.00.00	y		GRP QLT RA	2024-09-25	AU000G4B	Jakobsen, MG	2024-09-25	Karwowski	2024-09-25	n	first version,MDR	#DoC			QM_DOCUMENTATION	0	0	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?DOCUMENT_ID=D00333395&DOC_TYPE=QM_DOCUMENTATION	http://eplm.audiology-solutions.net:8181/SivantosDocumentDownload/DocumentFileDownload?UNIQUE_ID=1211860072&DOC_TYPE=QM_DOCUMENTATION			17466729											QCE		
